reference_id	former_id	id_bp	VFID	gene_host	gene_name	gene_description	gene_symbol	gene_accession_id	vfdb_number	protein_host	protein_name	protein_description	protein_symbol	protein_accession_id	protein_header	VF_Name	VF_FullName	Bacteria	VFCID	VFcategory	Characteristics	Structure	Function	Mechanism	Reference	id_bp.1	id_maximal_coverage_depth	id_coverage_breadth	id_coverage_breadth_to_id_bp	id_mapped_bp	id_total_relative_abundance	id_mapped_relative_abundance	sample_total_reads	sample_mapped_reads	sample_total_bp	sample_mapped_bp	sample_average_total_reads_bp	sample_average_mapped_reads_bp	sample_mapped_reads_to_total_reads	id_mapped_reads	id_unmapped_reads	id_mapped_reads_per_million_sample_total_reads	id_mapped_reads_per_million_sample_mapped_reads	id_mapped_reads_per_kbp_per_million_sample_total_reads	id_mapped_reads_per_kbp_per_million_sample_mapped_reads
ID16552	VFG020963(gb|WP_001017741) (sseL) type III secretion system effector SseL, deubiquitinase [TTSS-2 secreted effectors (VF0947) - Effector delivery system (VFC0086)] [Salmonella enterica subsp. enterica serovar Paratyphi C strain RKS4594]	1023	VFG031242	Salmonella enterica subsp. enterica serovar Paratyphi C strain RKS4594	TTSS-2 secreted effectors (VF0947) - Effector delivery system (VFC0086)	type III secretion system effector SseL, deubiquitinase	sseL	gb|WP_001017741	31242.0	Mycobacterium tuberculosis H37Rv	Heme uptake (VF0859) - Nutritional/Metabolic factor (VFC0272)	transmembrane transport protein MmpL3	mmpL3	gb|NP_214720	VFG031242(gb|NP_214720) (mmpL3) transmembrane transport protein MmpL3 [Heme uptake (VF0859) - Nutritional/Metabolic factor (VFC0272)] [Mycobacterium tuberculosis H37Rv]											1023	3	306	0.2991207	692	1435.3547378060646	29175.96277664492	1883712	92507	471271540	23184902	0.0039970841438886	0.0001962923540852	0.0491088871334896	4	2	2.123466856929297	43.23997102921941	2.075725177839	42.267811367760906
ID26701	VFG021280(gb|WP_000743357) (bcfA) fimbrial subunit [Bcf (VF0950) - Adherence (VFC0001)] [Salmonella enterica subsp. enterica serovar Schwarzengrund str. CVM19633]	543	VFG050000	Salmonella enterica subsp. enterica serovar Schwarzengrund str. CVM19633	Bcf (VF0950) - Adherence (VFC0001)	fimbrial subunit	bcfA	gb|WP_000743357	50000.0	Bacillus thuringiensis serovar konkukian str. 97-27	Bacillibactin (VF0586) - Nutritional/Metabolic factor (VFC0272)	2,3-dihydroxybenzoate-2,3-dehydrogenase, DhbA	dhbA	gb|WP_001100501	VFG050000(gb|WP_001100501) (dhbA) 2,3-dihydroxybenzoate-2,3-dehydrogenase, DhbA [Bacillibactin (VF0586) - Nutritional/Metabolic factor (VFC0272)] [Bacillus thuringiensis serovar konkukian str. 97-27]											543	2	185	0.34069986	367	1434.1514656230286	29151.50427624933	1883712	92507	471271540	23184902	0.0039970841438886	0.0001962923540852	0.0491088871334896	2	2	1.0617334284646485	21.619985514609706	1.955310181334528	39.81581126079136
ID15129	VFG004349(gb|WP_001253777) (sthE) fimbrial major subunit SthE [Sth (VF0960) - Adherence (VFC0001)] [Salmonella enterica subsp. enterica serovar Choleraesuis str. SC-B67]	1086	VFG027273	Salmonella enterica subsp. enterica serovar Choleraesuis str. SC-B67	Sth (VF0960) - Adherence (VFC0001)	fimbrial major subunit SthE	sthE	gb|WP_001253777	27273.0	Mycobacterium tuberculosis RGTB327	DevRS (VF0317) - Regulation (VFC0301)	two component transcriptional regulator	devR/dosR	gb|YP_005361686	VFG027273(gb|YP_005361686) (devR/dosR) two component transcriptional regulator [DevRS (VF0317) - Regulation (VFC0301)] [Mycobacterium tuberculosis RGTB327]											1086	4	253	0.232965	733	1432.1975807924796	29111.788330368887	1883712	92507	471271540	23184902	0.0039970841438886	0.0001962923540852	0.0491088871334896	4	3	2.123466856929297	43.23997102921941	1.955310181334528	39.81581126079136
ID20316	VFG004111(gb|WP_001137620) (csgG) curli production assembly/transport protein CsgG [Agf (VF0103) - Adherence (VFC0001)] [Salmonella enterica subsp. enterica serovar Typhi str. CT18]	834	VFG039608	Salmonella enterica subsp. enterica serovar Typhi str. CT18	Agf (VF0103) - Adherence (VFC0001)	curli production assembly/transport protein CsgG	csgG	gb|WP_001137620	39608.0	Coxiella burnetii Dugway 5J108-111	T4SS secreted effectors (VF0696) - Effector delivery system (VFC0086)	Coxiella Dot/Icm type IVB secretion system translocated effector	ankM/cig58	gb|WP_011996490	VFG039608(gb|WP_011996490) (ankM/cig58) Coxiella Dot/Icm type IVB secretion system translocated effector [T4SS secreted effectors (VF0696) - Effector delivery system (VFC0086)] [Coxiella burnetii Dugway 5J108-111]											834	2	431	0.516786	562	1429.87822110154	29064.64350252519	1883712	92507	471271540	23184902	0.0039970841438886	0.0001962923540852	0.0491088871334896	3	2	1.5926001426969727	32.42997827191456	1.9095924972385765	38.88486603347069
ID01865	VFG049140(gb|YP_005225488) (acrB) acriflavine resistance protein B [AcrAB (VF0568) - Antimicrobial activity/Competitive advantage (VFC0325)] [Klebsiella pneumoniae subsp. pneumoniae HS11286]	3147	VFG003284	Klebsiella pneumoniae subsp. pneumoniae HS11286	AcrAB (VF0568) - Antimicrobial activity/Competitive advantage (VFC0325)	acriflavine resistance protein B	acrB	gb|YP_005225488	3284.0	Yersinia pestis Pestoides F	Flagella (VF0394) - Motility (VFC0204)	flagellar assembly protein H	fliH	gb|WP_161803456	VFG003284(gb|WP_161803456) (fliH) flagellar assembly protein H [Flagella (VF0394) - Motility (VFC0204)] [Yersinia pestis Pestoides F]											3147	7	608	0.19319984	2117	1427.4236944047796	29014.75118137785	1883712	92507	471271540	23184902	0.0039970841438886	0.0001962923540852	0.0491088871334896	8	6	4.246933713858594	86.47994205843882	1.3495181804444214	27.48012140401615
ID06023	VFG020634(gb|WP_000245782) (sipB/sspB) type III secretion system hydrophilic translocator, pore protein SipB [TTSS-1 secreted effectors (VF0949) - Effector delivery system (VFC0086)] [Salmonella enterica subsp. enterica serovar Newport str. SL254]	1782	VFG010615	Salmonella enterica subsp. enterica serovar Newport str. SL254	TTSS-1 secreted effectors (VF0949) - Effector delivery system (VFC0086)	type III secretion system hydrophilic translocator, pore protein SipB	sipB/sspB	gb|WP_000245782	10615.0	Legionella pneumophila str. Paris	Dot/Icm (VF0156) - Effector delivery system (VFC0086)	Dot/Icm type IV secretion system outer membrane subcomplex protein DotC	dotC	gb|WP_011216545	VFG010615(gb|WP_011216545) (dotC) Dot/Icm type IV secretion system outer membrane subcomplex protein DotC [Dot/Icm (VF0156) - Effector delivery system (VFC0086)] [Legionella pneumophila str. Paris]											1782	5	441	0.2474749	1198	1426.5201309313218	28996.38475698563	1883712	92507	471271540	23184902	0.0039970841438886	0.0001962923540852	0.0491088871334896	5	0	2.6543335711616214	54.049963786524266	1.4895250118752084	30.33106834260621
ID11443	VFG020539(gb|WP_000856766) (invC/sctN) type III secretion system ATPase InvC [TTSS (SPI-1 encode) (VF0116) - Effector delivery system (VFC0086)] [Salmonella enterica subsp. enterica serovar Agona str. SL483]	1296	VFG018795	Salmonella enterica subsp. enterica serovar Agona str. SL483	TTSS (SPI-1 encode) (VF0116) - Effector delivery system (VFC0086)	type III secretion system ATPase InvC	invC/sctN	gb|WP_000856766	18795.0	Neisseria meningitidis 053442	IgA1 protease (VF0080) - Effector delivery system (VFC0086)	IgA-specific serine endopeptidase	iga	gb|WP_041423292	VFG018795(gb|WP_041423292) (iga) IgA-specific serine endopeptidase [IgA1 protease (VF0080) - Effector delivery system (VFC0086)] [Neisseria meningitidis 053442]											1296	4	330	0.2546298	866	1417.8871835613284	28820.90580081856	1883712	92507	471271540	23184902	0.0039970841438886	0.0001962923540852	0.0491088871334896	4	0	2.123466856929297	43.23997102921941	1.6384775130627292	33.36417517686683
ID03300	VFG021388 (safC) fimbrial biogenesis outer membrane usher protein [Saf (VF0951) - Adherence (VFC0001)] [Salmonella enterica subsp. enterica serovar Gallinarum str. 287/91]	2482	VFG006037	Salmonella enterica subsp. enterica serovar Gallinarum str. 287/91	Saf (VF0951) - Adherence (VFC0001)	fimbrial biogenesis outer membrane usher protein	safC		6037.0	Streptococcus suis 05ZYH33	Capsule (VF0144) - Immune modulation (VFC0258)	UDP-N-acetylglucosamine 2-epimerase	SSU05_0579	gb|YP_001197945	VFG006037(gb|YP_001197945) (SSU05_0579) UDP-N-acetylglucosamine 2-epimerase [Capsule (VF0144) - Immune modulation (VFC0258)] [Streptococcus suis 05ZYH33]											2482	5	939	0.37832371	1653	1413.187745624027	28725.381939909144	1883712	92507	471271540	23184902	0.0039970841438886	0.0001962923540852	0.0491088871334896	8	0	4.246933713858594	86.47994205843882	1.7110933577190146	34.842845309604684
ID12445	VFG003786(gb|WP_000909023) (sipC/sspC) type III secretion system hydrophilic translocator, pore protein SipC [TTSS-1 secreted effectors (VF0949) - Effector delivery system (VFC0086)] [Salmonella enterica subsp. enterica serovar Typhi str. CT18]	1230	VFG020966	Salmonella enterica subsp. enterica serovar Typhi str. CT18	TTSS-1 secreted effectors (VF0949) - Effector delivery system (VFC0086)	type III secretion system hydrophilic translocator, pore protein SipC	sipC/sspC	gb|WP_000909023	20966.0	Salmonella enterica subsp. enterica serovar Enteritidis str. P125109	TTSS-2 secreted effectors (VF0947) - Effector delivery system (VFC0086)	type III secretion system effector SseL, deubiquitinase	sseL	gb|WP_001017735	VFG020966(gb|WP_001017735) (sseL) type III secretion system effector SseL, deubiquitinase [TTSS-2 secreted effectors (VF0947) - Effector delivery system (VFC0086)] [Salmonella enterica subsp. enterica serovar Enteritidis str. P125109]											1230	4	262	0.2130079999999999	819	1412.8874799793457	28719.27854327724	1883712	92507	471271540	23184902	0.0039970841438886	0.0001962923540852	0.0491088871334896	4	0	2.123466856929297	43.23997102921941	1.726395818641705	35.154447991235294
ID22176	VFG021570 (stfD) fimbrial chaperone StfD [Stf (VF0958) - Adherence (VFC0001)] [Salmonella enterica subsp. enterica serovar Paratyphi C strain RKS4594]	753	VFG042108	Salmonella enterica subsp. enterica serovar Paratyphi C strain RKS4594	Stf (VF0958) - Adherence (VFC0001)	fimbrial chaperone StfD	stfD		42108.0	Mesorhizobium loti MAFF303099	T3SS (VF1274) - Effector delivery system (VFC0086)	tetratricopeptide repeat protein	MAFF_RS25910	gb|WP_010913980	VFG042108(gb|WP_010913980) (MAFF_RS25910) tetratricopeptide repeat protein [T3SS (VF1274) - Effector delivery system (VFC0086)] [Mesorhizobium loti MAFF303099]											753	2	339	0.450199	499	1406.158757054684	28582.50610339637	1883712	92507	471271540	23184902	0.0039970841438886	0.0001962923540852	0.0491088871334896	3	1	1.5926001426969727	32.42997827191456	2.115006829610853	43.06770022830619
ID16797	VFG020525(gb|WP_000503085) (invJ) type III secretion system needle length regulator InvJ [TTSS (SPI-1 encode) (VF0116) - Effector delivery system (VFC0086)] [Salmonella enterica subsp. enterica serovar Heidelberg str. SL476]	1011	VFG031881	Salmonella enterica subsp. enterica serovar Heidelberg str. SL476	TTSS (SPI-1 encode) (VF0116) - Effector delivery system (VFC0086)	type III secretion system needle length regulator InvJ	invJ	gb|WP_000503085	31881.0	Mycobacterium smegmatis str. MC2 155	ESX-1 (VF0315) - Effector delivery system (VFC0086)	ESX-1 secretion-associated protein EspH	espH	gb|WP_011726637	VFG031881(gb|WP_011726637) (espH) ESX-1 secretion-associated protein EspH [ESX-1 (VF0315) - Effector delivery system (VFC0086)] [Mycobacterium smegmatis str. MC2 155]											1011	3	269	0.2660736	666	1397.8219631060535	28413.04695611019	1883712	92507	471271540	23184902	0.0039970841438886	0.0001962923540852	0.0491088871334896	3	1	1.5926001426969727	32.42997827191456	1.575272149057342	32.07712984363458
ID16951	VFG004161(gb|WP_000701249) (bcfD) fimbrial adhesin protein [Bcf (VF0950) - Adherence (VFC0001)] [Salmonella enterica subsp. enterica serovar Typhi str. CT18]	1008	VFG032454	Salmonella enterica subsp. enterica serovar Typhi str. CT18	Bcf (VF0950) - Adherence (VFC0001)	fimbrial adhesin protein	bcfD	gb|WP_000701249	32454.0	Listeria monocytogenes J1-220	Lipoprotein diacylglyceryl transferase lgt (VF0790) - Post-translational modification (VFC0315)	prolipoprotein diacylglyceryl transferase	lgt	gb|WP_003742930	VFG032454(gb|WP_003742930) (lgt) prolipoprotein diacylglyceryl transferase [Lipoprotein diacylglyceryl transferase lgt (VF0790) - Post-translational modification (VFC0315)] [Listeria monocytogenes J1-220]											1008	3	276	0.2738099	664	1397.7719909209004	28412.03118866574	1883712	92507	471271540	23184902	0.0039970841438886	0.0001962923540852	0.0491088871334896	3	2	1.5926001426969727	32.42997827191456	1.5799604590247749	32.17259749197873
ID31222	VFG003694(gb|WP_001540780) (iacP) acyl carrier protein [TTSS (SPI-1 encode) (VF0116) - Effector delivery system (VFC0086)] [Salmonella enterica subsp. enterica serovar Choleraesuis str. SC-B67]	249	VFG003694	Salmonella enterica subsp. enterica serovar Choleraesuis str. SC-B67	TTSS (SPI-1 encode) (VF0116) - Effector delivery system (VFC0086)	acyl carrier protein	iacP	gb|WP_001540780	3694.0	Salmonella enterica subsp. enterica serovar Choleraesuis str. SC-B67	TTSS (SPI-1 encode) (VF0116) - Effector delivery system (VFC0086)	acyl carrier protein	iacP	gb|WP_001540780	VFG003694(gb|WP_001540780) (iacP) acyl carrier protein [TTSS (SPI-1 encode) (VF0116) - Effector delivery system (VFC0086)] [Salmonella enterica subsp. enterica serovar Choleraesuis str. SC-B67]											249	1	164	0.658635	164	1397.5690918076878	28407.90692807804	1883712	92507	471271540	23184902	0.0039970841438886	0.0001962923540852	0.0491088871334896	1	0	0.5308667142323242	10.809992757304853	2.131994836274395	43.41362553134479
ID27089	VFG021364(gb|WP_001747709) (lpfA) long polar fimbria protein LpfA [Lpf (VF0105) - Adherence (VFC0001)] [Salmonella enterica subsp. enterica serovar Agona str. SL483]	525	VFG021364	Salmonella enterica subsp. enterica serovar Agona str. SL483	Lpf (VF0105) - Adherence (VFC0001)	long polar fimbria protein LpfA	lpfA	gb|WP_001747709	21364.0	Salmonella enterica subsp. enterica serovar Agona str. SL483	Lpf (VF0105) - Adherence (VFC0001)	long polar fimbria protein LpfA	lpfA	gb|WP_001747709	VFG021364(gb|WP_001747709) (lpfA) long polar fimbria protein LpfA [Lpf (VF0105) - Adherence (VFC0001)] [Salmonella enterica subsp. enterica serovar Agona str. SL483]											525	2	173	0.32952352	344	1390.36211530638	28261.413192002936	1883712	92507	471271540	23184902	0.0039970841438886	0.0001962923540852	0.0491088871334896	2	0	1.0617334284646485	21.619985514609706	2.022349387551712	41.18092478973277
ID09031	VFG020753(gb|WP_001079750) (sseC) type III secretion system hydrophilic translocator, pore protein SseC [TTSS (SPI-2 encode) (VF0321) - Effector delivery system (VFC0086)] [Salmonella enterica subsp. enterica serovar Dublin str. CT_02021853]	1455	VFG014951	Salmonella enterica subsp. enterica serovar Dublin str. CT_02021853	TTSS (SPI-2 encode) (VF0321) - Effector delivery system (VFC0086)	type III secretion system hydrophilic translocator, pore protein SseC	sseC	gb|WP_001079750	14951.0	Pseudomonas aeruginosa PA7	Alginate (VF0091) - Biofilm (VFC0271)	serine protease MucD precursor	mucD	gb|WP_012077033	VFG014951(gb|WP_012077033) (mucD) serine protease MucD precursor [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas aeruginosa PA7]											1455	3	472	0.3243994	951	1386.90371038039	28191.11538287633	1883712	92507	471271540	23184902	0.0039970841438886	0.0001962923540852	0.0491088871334896	4	0	2.123466856929297	43.23997102921941	1.4594273930785546	29.71819314722984
ID15599	VFG021343(gb|WP_000914404) (lpfD) long polar fimbrial protein LpfD [Lpf (VF0105) - Adherence (VFC0001)] [Salmonella enterica subsp. enterica serovar Agona str. SL483]	1065	VFG028870	Salmonella enterica subsp. enterica serovar Agona str. SL483	Lpf (VF0105) - Adherence (VFC0001)	long polar fimbrial protein LpfD	lpfD	gb|WP_000914404	28870.0	Mycobacterium canettii CIPT 140070017	ESX-4 (T7SS) (VF0836) - Effector delivery system (VFC0086)	type VII secretion-associated protein	BN45_RS18305	gb|WP_015294423	VFG028870(gb|WP_015294423) (BN45_RS18305) type VII secretion-associated protein [ESX-4 (T7SS) (VF0836) - Effector delivery system (VFC0086)] [Mycobacterium canettii CIPT 140070017]											1065	2	440	0.413146	693	1380.7416109873996	28065.86050491448	1883712	92507	471271540	23184902	0.0039970841438886	0.0001962923540852	0.0491088871334896	3	1	1.5926001426969727	32.42997827191456	1.4953991950206318	30.450683823393952
ID09834	VFG048953(gb|WP_012967596) (gndA) NADP-dependent phosphogluconate dehydrogenase [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella variicola At-22]	1407	VFG015923	Klebsiella variicola At-22	Capsule (VF0560) - Immune modulation (VFC0258)	NADP-dependent phosphogluconate dehydrogenase	gndA	gb|WP_012967596	15923.0	Pseudomonas entomophila L48	Hydrogen cyanide production (VF0920) - Antimicrobial activity/Competitive advantage (VFC0325)	cyanide-forming glycine dehydrogenase subunit HcnB	hcnB	gb|WP_011536482	VFG015923(gb|WP_011536482) (hcnB) cyanide-forming glycine dehydrogenase subunit HcnB [Hydrogen cyanide production (VF0920) - Antimicrobial activity/Competitive advantage (VFC0325)] [Pseudomonas entomophila L48]											1407	4	298	0.2117982	906	1366.3529118226963	27773.38635885398	1883712	92507	471271540	23184902	0.0039970841438886	0.0001962923540852	0.0491088871334896	4	4	2.123466856929297	43.23997102921941	1.5092159608594862	30.73203342517371
ID04794	VFG018515(gb|WP_000927219) (invA) type III secretion system major export apparatus protein InvA [TTSS (SPI-1 encode) (VF0116) - Effector delivery system (VFC0086)] [Salmonella enterica subsp. enterica serovar Paratyphi B str. SPB7]	2058	VFG008250	Salmonella enterica subsp. enterica serovar Paratyphi B str. SPB7	TTSS (SPI-1 encode) (VF0116) - Effector delivery system (VFC0086)	type III secretion system major export apparatus protein InvA	invA	gb|WP_000927219	8250.0	Mycobacterium leprae TN	19-kD protein (VF0806) - Immune modulation (VFC0258)	lipoprotein LpqH	lpqH	gb|WP_010908650	VFG008250(gb|WP_010908650) (lpqH) lipoprotein LpqH [19-kD protein (VF0806) - Immune modulation (VFC0258)] [Mycobacterium leprae TN]											2058	4	641	0.3114671599999999	1320	1360.9975618506924	27664.52999929096	1883712	92507	471271540	23184902	0.0039970841438886	0.0001962923540852	0.0491088871334896	6	0	3.1852002853939454	64.85995654382911	1.547716368024269	31.51601386969345
ID23859	VFG003970(gb|WP_000805835) (sseG) type III secretion system effector SseG [TTSS-2 secreted effectors (VF0947) - Effector delivery system (VFC0086)] [Salmonella enterica subsp. enterica serovar Choleraesuis str. SC-B67]	690	VFG044072	Salmonella enterica subsp. enterica serovar Choleraesuis str. SC-B67	TTSS-2 secreted effectors (VF0947) - Effector delivery system (VFC0086)	type III secretion system effector SseG	sseG	gb|WP_000805835	44072.0	Mycobacterium tuberculosis H37Rv	Heme uptake (VF0859) - Nutritional/Metabolic factor (VFC0272)	hypothetical protein	Rv0207c	gb|NP_214721	VFG044072(gb|NP_214721) (Rv0207c) hypothetical protein [Heme uptake (VF0859) - Nutritional/Metabolic factor (VFC0272)] [Mycobacterium tuberculosis H37Rv]											690	2	282	0.408696	442	1359.2582105529384	27629.17480284918	1883712	92507	471271540	23184902	0.0039970841438886	0.0001962923540852	0.0491088871334896	3	0	1.5926001426969727	32.42997827191456	2.3081161488361923	46.9999685100211
ID24682	VFG049016(gb|WP_004899528) (rcsB) transcriptional regulator RcsB [RcsAB (VF0571) - Regulation (VFC0301)] [Klebsiella pneumoniae KCTC 2242]	651	VFG046044	Klebsiella pneumoniae KCTC 2242	RcsAB (VF0571) - Regulation (VFC0301)	transcriptional regulator RcsB	rcsB	gb|WP_004899528	46044.0	Escherichia coli O78:H18 str. WS3294A	Hemorrhagic E.coli pilus (HCP) (VF1141) - Adherence (VFC0001)	protein transport protein HofC	hcpC	gb|WP_000157227	VFG046044(gb|WP_000157227) (hcpC) protein transport protein HofC [Hemorrhagic E.coli pilus (HCP) (VF1141) - Adherence (VFC0001)] [Escherichia coli O78:H18 str. WS3294A]											651	2	256	0.393241	416	1355.9420479357043	27561.76830427893	1883712	92507	471271540	23184902	0.0039970841438886	0.0001962923540852	0.0491088871334896	2	1	1.0617334284646485	21.619985514609706	1.6309269254449286	33.210423217526426
ID27638	VFG020471(gb|WP_000386309) (sicA) chaparone for SipC and SipB [TTSS (SPI-1 encode) (VF0116) - Effector delivery system (VFC0086)] [Salmonella enterica subsp. enterica serovar Heidelberg str. SL476]	498	VFG020471	Salmonella enterica subsp. enterica serovar Heidelberg str. SL476	TTSS (SPI-1 encode) (VF0116) - Effector delivery system (VFC0086)	chaparone for SipC and SipB	sicA	gb|WP_000386309	20471.0																	498	2	247	0.495984	318	1354.960278033063	27541.81220466103	1883712	92507	471271540	23184902	0.0039970841438886	0.0001962923540852	0.0491088871334896	2	2	1.0617334284646485	21.619985514609706	2.131994836274395	43.41362553134479
ID25901	VFG018322(gb|WP_000842512) (steA) fimbrial protein [Ste (VF0957) - Adherence (VFC0001)] [Salmonella enterica subsp. enterica serovar Paratyphi B str. SPB7]	588	VFG048667	Salmonella enterica subsp. enterica serovar Paratyphi B str. SPB7	Ste (VF0957) - Adherence (VFC0001)	fimbrial protein	steA	gb|WP_000842512	48667.0	Klebsiella variicola At-22	T6SS (VF0569) - Effector delivery system (VFC0086)	type VI secretion system protein, DotU/TssL family	dotU/tssL	gb|WP_012968412	VFG048667(gb|WP_012968412) (dotU/tssL) type VI secretion system protein, DotU/TssL family [T6SS (VF0569) - Effector delivery system (VFC0086)] [Klebsiella variicola At-22]											588	2	247	0.420068	375	1353.2646211583588	27507.345169749533	1883712	92507	471271540	23184902	0.0039970841438886	0.0001962923540852	0.0491088871334896	2	0	1.0617334284646485	21.619985514609706	1.8056690960283133	36.76868284797569
ID21962	VFG018334(gb|WP_001247027) (stbE) fimbrial biogenesis chaperone StbE [Stb (VF0954) - Adherence (VFC0001)] [Salmonella enterica subsp. enterica serovar Paratyphi B str. SPB7]	759	VFG041877	Salmonella enterica subsp. enterica serovar Paratyphi B str. SPB7	Stb (VF0954) - Adherence (VFC0001)	fimbrial biogenesis chaperone StbE	stbE	gb|WP_001247027	41877.0	Chromobacterium violaceum ATCC 12472	Cpi-2 encoded T3SS (SPI-2 like) (VF1260) - Effector delivery system (VFC0086)	type III secretion system inner membrane ring subunit SctD	sctD	gb|WP_011136143	VFG041877(gb|WP_011136143) (sctD) type III secretion system inner membrane ring subunit SctD [Cpi-2 encoded T3SS (SPI-2 like) (VF1260) - Effector delivery system (VFC0086)] [Chromobacterium violaceum ATCC 12472]											759	3	219	0.2885377	484	1353.107720912427	27504.15591233855	1883712	92507	471271540	23184902	0.0039970841438886	0.0001962923540852	0.0491088871334896	3	1	1.5926001426969727	32.42997827191456	2.098287408032902	42.72724410001918
ID29820	VFG003908(gb|WP_000383695) (ssaM) type III secretion system protein SsaM [TTSS (SPI-2 encode) (VF0321) - Effector delivery system (VFC0086)] [Salmonella enterica subsp. enterica serovar Typhi str. CT18]	369	VFG003908	Salmonella enterica subsp. enterica serovar Typhi str. CT18	TTSS (SPI-2 encode) (VF0321) - Effector delivery system (VFC0086)	type III secretion system protein SsaM	ssaM	gb|WP_000383695	3908.0	Salmonella enterica subsp. enterica serovar Typhi str. CT18	TTSS (SPI-2 encode) (VF0321) - Effector delivery system (VFC0086)	type III secretion system protein SsaM	ssaM	gb|WP_000383695	VFG003908(gb|WP_000383695) (ssaM) type III secretion system protein SsaM [TTSS (SPI-2 encode) (VF0321) - Effector delivery system (VFC0086)] [Salmonella enterica subsp. enterica serovar Typhi str. CT18]											369	2	152	0.4119239999999999	235	1351.357581583827	27468.58143129894	1883712	92507	471271540	23184902	0.0039970841438886	0.0001962923540852	0.0491088871334896	2	1	1.0617334284646485	21.619985514609706	2.8773263644028417	58.59074665205882
ID14591	VFG020572(gb|WP_000612171) (invE) type III secretion system gatekeeper invE [TTSS (SPI-1 encode) (VF0116) - Effector delivery system (VFC0086)] [Salmonella enterica subsp. enterica serovar Schwarzengrund str. CVM19633]	1119	VFG025592	Salmonella enterica subsp. enterica serovar Schwarzengrund str. CVM19633	TTSS (SPI-1 encode) (VF0116) - Effector delivery system (VFC0086)	type III secretion system gatekeeper invE	invE	gb|WP_000612171	25592.0	Burkholderia cenocepacia J2315	Flagella (VF0430) - Motility (VFC0204)	flagellar basal body P-ring biosynthesis protein FlgA	flgA	gb|WP_012492352	VFG025592(gb|WP_012492352) (flgA) flagellar basal body P-ring biosynthesis protein FlgA [Flagella (VF0430) - Motility (VFC0204)] [Burkholderia cenocepacia J2315]											1119	3	306	0.273458	711	1348.2433926444628	27405.28038231004	1883712	92507	471271540	23184902	0.0039970841438886	0.0001962923540852	0.0491088871334896	3	1	1.5926001426969727	32.42997827191456	1.423235158799797	28.98121382655457
ID27330	VFG021584(gb|WP_001250321) (stfE) fimbrial protein [Stf (VF0958) - Adherence (VFC0001)] [Salmonella enterica subsp. enterica serovar Newport str. SL254]	513	VFG021584	Salmonella enterica subsp. enterica serovar Newport str. SL254	Stf (VF0958) - Adherence (VFC0001)	fimbrial protein	stfE	gb|WP_001250321	21584.0	Salmonella enterica subsp. enterica serovar Newport str. SL254	Stf (VF0958) - Adherence (VFC0001)	fimbrial protein	stfE	gb|WP_001250321	VFG021584(gb|WP_001250321) (stfE) fimbrial protein [Stf (VF0958) - Adherence (VFC0001)] [Salmonella enterica subsp. enterica serovar Newport str. SL254]											513	2	163	0.3177383199999999	325	1344.2956158719292	27325.0352797356	1883712	92507	471271540	23184902	0.0039970841438886	0.0001962923540852	0.0491088871334896	2	0	1.0617334284646485	21.619985514609706	2.069655805973974	42.14422127604231
ID31209	VFG020455(gb|WP_001055579) (iacP) acyl carrier protein [TTSS (SPI-1 encode) (VF0116) - Effector delivery system (VFC0086)] [Salmonella enterica subsp. enterica serovar Schwarzengrund str. CVM19633]	249	VFG020455	Salmonella enterica subsp. enterica serovar Schwarzengrund str. CVM19633	TTSS (SPI-1 encode) (VF0116) - Effector delivery system (VFC0086)	acyl carrier protein	iacP	gb|WP_001055579	20455.0																	249	1	157	0.630522	157	1337.9167525232133	27195.374315294222	1883712	92507	471271540	23184902	0.0039970841438886	0.0001962923540852	0.0491088871334896	1	0	0.5308667142323242	10.809992757304853	2.131994836274395	43.41362553134479
ID03200	VFG021389(gb|WP_000669326) (safC) fimbrial biogenesis outer membrane usher protein [Saf (VF0951) - Adherence (VFC0001)] [Salmonella enterica subsp. enterica serovar Newport str. SL254]	2511	VFG005912	Salmonella enterica subsp. enterica serovar Newport str. SL254	Saf (VF0951) - Adherence (VFC0001)	fimbrial biogenesis outer membrane usher protein	safC	gb|WP_000669326	5912.0	Streptococcus suis 98HAH33	Capsule (VF0144) - Immune modulation (VFC0258)	Cps2D	SSU98_0571	gb|YP_001200129	VFG005912(gb|YP_001200129) (SSU98_0571) Cps2D [Capsule (VF0144) - Immune modulation (VFC0258)] [Streptococcus suis 98HAH33]											2511	6	501	0.19952202	1577	1332.6428300536184	27088.17310460605	1883712	92507	471271540	23184902	0.0039970841438886	0.0001962923540852	0.0491088871334896	8	0	4.246933713858594	86.47994205843882	1.6913316263873337	34.44043889224963
